probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text,route,cue_hash,arousal_route,arousal_cue_hash
post-0090-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0091-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0092-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0093-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0094-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0095-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0096-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0097-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0098-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0099-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0100-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0101-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0102-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0103-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0104-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0105-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0106-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0107-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0108-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0109-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0110-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0111-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0112-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0113-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0114-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0115-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0116-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0117-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0118-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0119-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0120-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0121-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0122-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0123-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0124-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0125-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0126-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0127-13,13,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0128-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0129-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0130-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0131-13,13,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0132-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0133-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0134-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0135-13,13,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0136-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0137-13,13,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0138-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0139-13,13,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0140-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0141-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0142-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0143-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0144-13,13,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0145-13,13,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0146-13,13,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0147-13,13,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0148-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0149-13,13,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
